,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
1354,0.7511504888534546,has anyone else trouble breathing,600049651335788,"Marcy Wright me to, what kind of respiratory breathing issues you have ??",breathing,100003203912909
1355,0.7650902271270752,I had vertigo,602347844439302,Melissa Baron I had vertigo.,lightheaded,602684550
1356,0.8647990226745605,has anyone else shortness of breath,606254310715322,Im still dealing with shortness of breath also.,breathing,1506415165
1357,0.7686845064163208,I experienced dizzy,606461570694596,Today I'm so dizzy.,lightheaded,685879820
1358,0.7759199142456055,I experienced shortness of breath,608255030515250,It took you 7 months for the shortness of breath to go away?,breathing,100005908507928
1359,0.7670607566833496,my symptoms included dizzy,608779943796092,Dizzyness was my biggest symptom along with brain fog,lightheaded,100011839172308
1360,0.7744832038879395,I had vertigo,608801127127307,The other thing that just came back was vertigo.,lightheaded,1613796231
1361,0.8077189922332764,I had vertigo,608801127127307,"I had really really bad vertigo for 31 days, I had nausea, I had no appetite, I couldn't think straight, would fall down from the spinning, when it wasn't spinning I would pinball up and down the hall like I was intoxicated.",lightheaded,1613796231
1362,0.7579034566879272,I experienced clot,609995103674576,Clots are something we must be checked for.,blood clot,100048281331395
1363,0.7646374106407166,has anyone else shortness of breath,610571013616985,"I only get short of breath occasionally now, I still get fatigued more easily than before but its nowhere near as severe.",breathing,100000159375145
1364,0.812557578086853,I experienced leg swelling,610733219967596,Swelling is from blood clots in both legs.,leg,544541528
1365,0.7647930383682251,I had clot,611293993544687,6mths later I still had clots,blood clot,1152776597
1366,0.8101869821548462,I experienced increased heart rate,612754546731965,"I never had the increased heart rate, everytime they checked it was normal",heart,100000593157004
1367,0.7655642032623291,I had increased heart rate,613191496688270,Did your heart rate used to go high?,heart,100010337326554
1368,0.7778093814849854,dealing with trouble breathing,615031726504247,"Breathing Problems for me,just trying to breathe?",breathing,100001185191499
1369,0.7777937650680542,my symptoms included dizzy,617877762886310,Having dizziness this morning.,lightheaded,100024037201427
1370,0.8281219005584717,dealing with vertigo,619503852723701,Id gone to specialists about my vertigo and was prescribed things and none worked.,lightheaded,100041165853132
1371,0.7753217816352844,I experienced leg pain,621703072503779,May i ask where your leg pain is?,leg,1289256868
1372,0.7554733753204346,I had vertigo,621770975830322,I still have the vertigo spells.,lightheaded,100000107921091
1373,0.770048201084137,I had vertigo,621856725821747,I thought at first it was vertigo.,lightheaded,1552572074
1374,0.7629755735397339,dealing with trouble breathing,622116062462480,Do breathing exercises.,breathing,100000625336361
1375,0.8172101378440857,I experienced vertigo,623294035678016,Did you experience dizziness or vertigo at all?,lightheaded,1482183892
1376,0.7673388719558716,I had vertigo,623926818948071,How were you tested for vertigo?,lightheaded,1482183892
1377,0.7615591883659363,has anyone else vertigo,624436838897069,Did they diagnose you with anything and what kind of vertigo do you have?,lightheaded,1482183892
1378,0.7837282419204712,I experienced vertigo,624513518889401,Mostly because of my vertigo.,lightheaded,728015386
1379,0.7853528261184692,I experienced shortness of breath,624866895520730,I had a week where no shortness of breath and not it is back.,breathing,706990933
1380,0.8122742772102356,dealing with shortness of breath,624979962176090,Shortness of breath is my biggest issue that comes and goes.,breathing,706990933
1381,0.8039417266845703,I had leg pain,624992225508197,I can have major leg pain next day like it never hurt.,leg,100006381225102
1382,0.8066157102584839,I experienced shortness of breath,625015768839176,My shortness of breath can either be cardiac or respiratory.,breathing,593787594
1383,0.7622590065002441,dealing with vertigo,625164768824276,Virginia Ramos Glez an upper cervical chiropractor helped me with the vertigo that can be solved that way.,lightheaded,639558298
1384,0.8930626511573792,I experienced shortness of breath,625685802105506,now im experiencing a lot of shortness of breath.,breathing,1631264174
1385,0.8586294054985046,I experienced shortness of breath,625704395436980,My shortness of breath comes and goes.,breathing,706990933
1386,0.76447993516922,I experienced increased heart rate,625911318749621,My heart rate is normal now.,heart,100006773323686
1387,0.771676778793335,I experienced shortness of breath,629465058094412,No more shortness of breath either.,breathing,100021034844611
1388,0.7885614633560181,dealing with dizzy,629968701677216,I deal with daily dizziness,lightheaded,728015386
1389,0.7680256366729736,I had increased heart rate,630060418334711,Was it your resting heart rate which was also high?,heart,505425078
1390,0.7873255014419556,has anyone else shortness of breath,630249331649153,"Im not bad anymore, but I still feel some shortness of breath sometimes.",breathing,1048265973
1391,0.782586932182312,I experienced shortness of breath,631248984582686,My lungs have been fine but I'm always short of breath.,breathing,100010807267120
1392,0.819044828414917,I had rapid heartbeat,631253361248915,Had rapid heart rate.,heart,100001379253156
1393,0.7822223901748657,I had blood clot,631600897880828,"I had blood clots when I got out of the hospital, I got rid of them and later got the Pfizer vaccine.",blood clot,100014057974410
1394,0.7891929149627686,has anyone else dizzy,631681141505972,Im not dizzy hardly ever any more.,lightheaded,1612513250
1395,0.8162039518356323,has anyone else shortness of breath,632377714469813,I'm over a year and still having shortness of breath.,breathing,100003690069724
1396,0.8200798034667969,dealing with blood clot,632969344410650,Best pay attention to blood clots,blood clot,100071323982508
1397,0.8002352118492126,has anyone else trouble breathing,633495694358015,I'm guessing you do not have breathing issues?,breathing,100000435616305
1398,0.8134881258010864,I felt trouble breathing,634137331260353,"I felt like I was being choked, and breathing problems,.",breathing,1334141397
1399,0.7884048819541931,my symptoms included dizzy,634182291255857,"So I realize you may get dizzy but there are also so many issues and its hard to pin point what is actually causing the issue.for instance stomach pain, head aches, ringing in the years, you may feel anxious or feel adrenaline rushes that stimulate your whole body, heart pain.its almost hard to explain.",lightheaded,1155545656
1400,0.750277042388916,I had leg pain,635125984494821,"Ive had issues with leg pain, muscle aches in all parts of my legs.",leg,44000843
1401,0.7801793217658997,has anyone else trouble breathing,635968124410607,I too had and still have breathing issues although not as bad these days.,breathing,1230332302
1402,0.8012701272964478,I experienced shortness of breath,636435274363892,Shortness of breath still after 2 years.,breathing,100011018643212
1403,0.9036486148834229,my symptoms included shortness of breath,636442264363193,My only symptom has been shortness of breath.,breathing,100000517684046
1404,0.7751749157905579,I had increased heart rate,637818280892258,I too was having heart rate issues.,heart,100058457209110
1405,0.8078060150146484,I experienced increased heart rate,638469210527330,Before i got mine i didnt think i had increased heart rate either until my doc told me to get the meter.,heart,100071518264172
1406,0.7593175768852234,I felt increased heart rate,639675447073373,I can feel my heart rate pulsating.,heart,100000974083033
1407,0.8268023133277893,my symptoms included shortness of breath,640254213981998,My shortness of breath is already getting bad and Im only on day 2 of symptoms!,breathing,100005005088651
1408,0.8136572241783142,dealing with vertigo,640341207006797,"One gp said no med available for vertigo, another has just prescribed Betahistine so I will try that...",lightheaded,601512917
1409,0.7617237567901611,has anyone else leg swelling,640402713967148,Has the swelling went down?,leg,1300513857
1410,0.752952516078949,I experienced shortness of breath,640494127291340,"I had clear airways not even a week ago when my examined me, but the shortness of breath is concerning me.",breathing,540934934
1411,0.7709786295890808,my symptoms included shortness of breath,640977916943126,Shortness of breath and coughing.,breathing,1596140565
1412,0.785042941570282,my symptoms included dizzy,641182466922671,Ive been dizzy for weeks!!!!!!!,lightheaded,100060664443802
1413,0.8248411417007446,I experienced faint,641541946886723,But very faint?,lightheaded,601153978
1414,0.8850870132446289,has anyone else shortness of breath,642113830162868,Did you happen to have shortness of breath??,breathing,100000202162340
1415,0.7878890037536621,has anyone else heart issue,643211396719778,I too now have heart issues.,heart,100069804698243
1416,0.9205861687660217,has anyone else shortness of breath,643405796700338,Does anyone have this constant shortness of breath issue?,breathing,1489460140
1417,0.7749572992324829,I experienced vertigo,644326020241484,"Did you ever happen to have any vertigo, dizziness, or weird head pulling/
pressure feeling?",lightheaded,1210250096
1418,0.7612093687057495,has anyone else vertigo,644338180240268,Sarah Gierum I do have almost daily but very brief episodes of vertigo.,lightheaded,1115551037
1419,0.7761747241020203,I had blood clot,644464650227621,I had blood clots in both lungs.,blood clot,1495985385
1420,0.8393096923828125,has anyone else shortness of breath,645264780147608,"For me, its not so much that I have shortness of breath (I do, but rarely).",breathing,1618083792
1421,0.797257661819458,I had leg pain,646689713338448,Terrible leg pain and now joint pain.,leg,100000460789939
1422,0.7775058746337891,has anyone else leg swelling,648567253150694,Did you have swelling?,leg,1446690042
1423,0.771636962890625,has anyone else dizzy,649289599745126,"I still get dizzy, but it's gotten better just up and down.",lightheaded,1533807201
